ACTECON;GRUANALI;antiguedad;TAMAEMP;nrotrab;riesgo;categoria;lineanegocio;modular;producto;fechainicio
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-26T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-16T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-16T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-26T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-12-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-16T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-17T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2022-02-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-06T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-23T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-02T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-18T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-29T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-10T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-26T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-27T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-31T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-03T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-07T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-06T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-21T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-05-31T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-13T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-12T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-20T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-08T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-10T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-10T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-10T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-10T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-14T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-11T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-25T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-28T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-06-30T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-19T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-03-22T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-04T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-15T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-01T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-24T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-05T00:00:00.0000000
1;6;5;1;25;2;4;3;1;4;2021-04-09T00:00:00.0000000
